Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
1322,Italy,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1322,Italy,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1289,Italy,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1289,Italy,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
81,Lithuania,781,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
81,Lithuania,781,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1517,Portugal,781,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1517,Portugal,781,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
986,Portugal,781,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
986,Portugal,781,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1135,Portugal,781,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1135,Portugal,781,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
168,Portugal,782,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
168,Portugal,782,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,782,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,782,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,782,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,782,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1308,Italy,782,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1308,Italy,782,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1271,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
1271,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
81,Lithuania,783,0,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
81,Lithuania,783,0,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
1517,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
1517,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
986,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
986,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
986,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
986,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
986,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
986,Portugal,783,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Isomorphism
168,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1219,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1219,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1219,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1219,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1146,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1146,Portugal,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
884,Italy,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
884,Italy,784,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1322,Italy,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1322,Italy,784,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
876,Italy,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
876,Italy,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
168,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1219,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1219,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1219,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1219,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
898,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
898,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1109,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1080,Portugal,785,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1109,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1080,Portugal,785,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
966,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
966,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
966,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
966,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
966,Portugal,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,785,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,785,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,785,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,785,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1220,Slovenia,785,1,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
851,Italy,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
851,Italy,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
851,Italy,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1322,Italy,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
1322,Italy,785,0,Basic,Linear Algebra,Linear Transformations,Linear application Linearity
524,Portugal,787,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions Logarithmic function
524,Portugal,787,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions Logarithmic function
1274,Portugal,787,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions Logarithmic function
1274,Portugal,787,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions Logarithmic function
625,Russian Federation,787,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions Logarithmic function
625,Russian Federation,787,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions Logarithmic function
510,Portugal,789,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
510,Portugal,789,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
511,Portugal,789,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
511,Portugal,789,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,792,1,Advanced,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions Logarithmic function
625,Russian Federation,792,1,Advanced,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions Logarithmic function
351,Portugal,793,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
351,Portugal,793,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
524,Portugal,793,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
524,Portugal,793,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
509,Portugal,793,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
509,Portugal,793,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
524,Portugal,794,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
524,Portugal,794,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,794,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,794,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
351,Portugal,795,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
351,Portugal,795,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
525,Portugal,795,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
525,Portugal,795,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
525,Portugal,795,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Square roots Simplify expressions
351,Portugal,796,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Logarithmic function Exponential function Simplify expressions
351,Portugal,796,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Logarithmic function Exponential function Simplify expressions
625,Russian Federation,796,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Logarithmic function Exponential function Simplify expressions
625,Russian Federation,796,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Logarithmic function Exponential function Simplify expressions
985,Romania,798,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
985,Romania,798,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
